stock_id,stock_name,stock_type
033893,中砂元富53購01,TW
033894,為升元富53購01,TW
033895,為升元富55購01,TW
033897,華通元富53購04,TW
033898,鴻海元富53購06,TW
033899,鴻海元富53購07,TW
033900,廣宇元富58購01,TW
033901,華泰元富53購01,TW
033902,所羅門元富53購01,TW
033904,鴻海統一4B購02,TW
033905,金像電元富53購02,TW
033906,佳能元富53購02,TW
033907,奇鋐元富53購03,TW
033908,緯創元富58購01,TW
033910,昇貿元富53購03,TW
033911,創意元富53購02,TW
033912,創意元富58購02,TW
033913,群創元富55購01,TW
033914,聯發科統一4C購01,TW
033915,jpp元富53購01,TW
033916,鈺邦元富53購03,TW
033917,慧洋統一4B購01,TW
033918,健鼎統一4B購01,TW
033919,鈺邦元富53購04,TW
033920,緯穎元富53購06,TW
033921,龍德船元富53購01,TW
033923,羅昇元富53購01,TW
033924,直得國票53購01,TW
033925,宇隆國票53購02,TW
033926,廣宇國票58購01,TW
033927,華泰國票53購01,TW
033928,旺宏國票53購01,TW
033929,旺宏國票53購02,TW
033930,漢唐國票53購05,TW
033932,盟立國票53購02,TW
033933,盟立國票54購01,TW
033934,零壹國票57購01,TW
033935,德律國票53購04,TW
033936,鈞興國票54購01,TW
033937,大銀國票56購01,TW
033938,達興國票54購01,TW
033939,台虹國票53購02,TW
033940,菱光國票54購01,TW
033941,大亞統一63購01,TW
033942,聯電統一5A購01,TW
033943,鴻海統一5B購01,TW
033944,鴻海統一68購04,TW
033945,國巨統一58購02,TW
033946,國巨統一5B購01,TW
033947,華泰統一56購02,TW
033948,華泰統一5A購01,TW
033949,智邦統一64購01,TW
033950,鴻準統一5B購01,TW
033951,佳能統一5B購01,TW
033952,威盛統一64購01,TW
033953,建準統一64購01,TW
033954,盟立統一5A購01,TW
033955,盟立統一5C購01,TW
033956,志聖統一56購02,TW
033957,鉅祥統一64購01,TW
033958,長榮航統一5A購01,TW
033959,漢翔統一56購01,TW
033960,長榮太統一58購03,TW
033961,大立光統一56購02,TW
033962,奇鋐統一5B購02,TW
033963,威強電統一64購01,TW
033964,零壹統一5B購02,TW
033965,零壹統一5C購02,TW
033966,新日興統一59購01,TW
033967,神達統一59購01,TW
033968,神達統一64購01,TW
033969,臻鼎統一5C購01,TW
033970,佳必琪統一5A購01,TW
033971,迅得統一5C購01,TW
033972,龍德船統一56購01,TW
033973,龍德船統一5A購01,TW
033974,泓德統一58購02,TW
033975,泓德統一5A購01,TW
033976,台虹統一5C購01,TW
033977,南電統一5B購01,TW
033978,世紀鋼統一58購01,TW
033979,台灣50元大53購09,TW
033980,台灣50元大57購01,TW
033981,台泥元大53購03,TW
033982,南亞元大53購13,TW
033983,南亞元大54購10,TW
033984,華城元大54購16,TW
033985,大亞元大53購03,TW
033986,大亞元大53購04,TW
033987,大成鋼元大54購08,TW
033988,光寶科元大54購09,TW
033989,聯電元大53購01,TW
033990,台達電元大54購09,TW
033991,華通元大54購04,TW
033992,鴻海元大53購10,TW
033993,台積電元大53購06,TW
033994,智邦元大54購13,TW
033995,鴻準元大54購06,TW
033996,金像電元大53購07,TW
033997,金像電元大53購08,TW
033998,佳能元大53購03,TW
033999,漢唐元大53購12,TW
034000,京元電元大54購10,TW
034001,盟立元大53購04,TW
034002,志聖元大53購03,TW
034003,立隆電元大53購02,TW
034004,鉅祥元大53購04,TW
034005,強茂元大53購05,TW
034006,長榮太元大53購06,TW
034007,長榮太元大53購07,TW
034008,神基元大53購01,TW
034009,神基元大53購02,TW
034010,大立光元大53購03,TW
034011,奇鋐元大54購17,TW
034012,德律元大54購06,TW
034013,健鼎元大53購04,TW
034014,緯創元大53購01,TW
034015,緯創元大53購02,TW
034016,昇貿元大54購03,TW
034017,群創元大54購04,TW
034018,辛耘元大53購01,TW
034019,貿聯元大54購13,TW
034020,神達元大53購07,TW
034021,神達元大53購08,TW
034022,大銀元大53購01,TW
034023,鴻海群益4B購02,TW
034024,鴻海群益51購01,TW
034025,臻鼎元大53購08,TW
034026,祥碩元大53購01,TW
034027,鈺邦元大53購02,TW
034028,緯穎元大53購04,TW
034029,龍德船元大53購04,TW
034030,AES元大54購11,TW
034031,泓德元大53購02,TW
034032,滬深2X群益55購01,TW
034033,華新群益53購03,TW
034034,上銀群益53購02,TW
034035,宇隆群益53購02,TW
034036,廣宇群益53購04,TW
034037,華泰群益53購01,TW
034038,華邦電群益54購01,TW
034039,智邦群益53購06,TW
034040,鴻準群益53購02,TW
034041,金像電群益53購06,TW
034042,佳能群益53購01,TW
034043,台光電群益54購05,TW
034044,京元電群益56購01,TW
034045,立隆電群益53購01,TW
034046,中工群益53購01,TW
034047,萬海群益53購01,TW
034048,漢翔群益53購01,TW
034049,慧洋群益53購01,TW
034050,大立光群益54購02,TW
034051,奇鋐群益53購04,TW
034052,奇鋐群益53購05,TW
034053,零壹群益53購01,TW
034054,昇貿群益53購02,TW
034055,昇貿群益54購03,TW
034056,創意群益53購02,TW
034057,辛耘群益53購01,TW
034058,健策群益53購01,TW
034059,世芯群益58購03,TW
034060,神達群益54購05,TW
034061,日月光群益53購01,TW
034062,臻鼎群益53購06,TW
034063,達興群益53購02,TW
034064,佳必琪群益53購01,TW
034066,台郡群益53購01,TW
034067,啟�硌s益53購02,TW
034068,鈺邦群益53購01,TW
034069,龍德船群益53購01,TW
034070,億豐群益53購01,TW
034071,強茂國泰53購02,TW
034072,亞翔國泰53購04,TW
034073,南亞中信53購01,TW
034074,聯發科中信58購02,TW
034075,神基中信53購01,TW
034076,奇鋐中信53購01,TW
034077,T50反1永豐53購04,TW
034078,滬深2X永豐54購03,TW
034079,滬深2X永豐57購01,TW
034080,A50正2永豐58購01,TW
034081,所羅門永豐53購01,TW
034082,佳能永豐53購04,TW
034083,強茂永豐53購02,TW
034084,聯鈞永豐53購03,TW
034085,健策永豐53購02,TW
034086,臻鼎永豐53購03,TW
034088,AES永豐53購06,TW
034090,龍德船台新53購01,TW
034091,冠德統一51購02,TW
034092,宇隆國泰53購01,TW
034093,所羅門國泰53購02,TW
034095,神基國泰53購02,TW
034096,神達國泰53購06,TW
034097,大銀國泰53購01,TW
034098,陽明統一4B購01,TW
034099,陽明統一4B購02,TW
034100,AES國泰53購03,TW
034102,富世達國泰53購03,TW
034103,滬深2X元富53購05,TW
034104,所羅門元富53購02,TW
034105,聯發科元富53購02,TW
034106,聯發科元富59購01,TW
034108,萬海統一4B購01,TW
034113,盟立元富53購01,TW
034114,強茂元富53購01,TW
034115,強茂元富53購02,TW
034116,強茂元富53購04,TW
034117,昇貿元富53購04,TW
034118,創意元富53購03,TW
034119,世芯元富53購05,TW
034120,鈞興元富53購01,TW
034121,臻鼎元富53購01,TW
034122,臻鼎元富53購02,TW
034123,鈺邦元富55購01,TW
034124,鈺邦元富55購02,TW
034125,鈺邦元富55購03,TW
034126,龍德船元富53購02,TW
034127,富世達元富53購01,TW
034128,南電元富53購01,TW
034129,南電元富53購02,TW
034130,南電元富53購03,TW
034131,台灣50凱基53購09,TW
034132,台灣50凱基57購01,TW
034133,T50反1凱基53購05,TW
034134,中砂凱基53購04,TW
034135,宏泰凱基53購01,TW
034136,宇隆凱基53購04,TW
034137,聯電凱基53購01,TW
034138,所羅門凱基53購05,TW
034139,京元電凱基54購02,TW
034140,盟立凱基53購02,TW
034141,漢翔凱基53購03,TW
034142,長榮太凱基54購01,TW
034143,長榮太凱基54購02,TW
034144,長榮太凱基54購03,TW
034145,神基凱基53購01,TW
034146,大立光凱基53購02,TW
034147,零壹凱基53購01,TW
034148,景碩凱基53購03,TW
034149,創意凱基53購03,TW
034150,群創凱基54購02,TW
034151,健策凱基53購03,TW
034152,日月光凱基53購01,TW
034153,正文凱基53購01,TW
034154,臻鼎凱基53購06,TW
034155,立積凱基53購02,TW
034156,達興凱基53購06,TW
034157,鈺邦凱基54購01,TW
034158,鈺邦凱基54購02,TW
034159,鈺邦凱基54購03,TW
034160,龍德船凱基53購04,TW
034161,AES凱基55購02,TW
034162,世紀鋼凱基56購02,TW
034163,長榮太兆豐54購01,TW
034164,晟銘電兆豐54購01,TW
034165,富世達兆豐54購03,TW
034166,T50反1富邦58購02,TW
034167,T50反1富邦5B購01,TW
034168,滬深2X富邦55購02,TW
034169,香港2X富邦55購01,TW
034170,台化富邦54購02,TW
034171,大亞富邦54購01,TW
034172,台達電富邦53購05,TW
034173,鴻海富邦54購02,TW
034174,金像電富邦55購01,TW
034175,漢唐富邦54購03,TW
034176,漢唐富邦55購03,TW
034177,京元電富邦54購03,TW
034178,聯發科富邦53購03,TW
034179,聯發科富邦54購02,TW
034180,裕民富邦54購02,TW
034181,裕民富邦55購01,TW
034182,大立光富邦54購01,TW
034183,晟銘電富邦54購01,TW
034184,晟銘電富邦54購02,TW
034185,亞光富邦54購01,TW
034186,景碩富邦54購02,TW
034187,臻鼎富邦53購01,TW
034188,臻鼎富邦55購03,TW
034189,祥碩富邦53購03,TW
034190,祥碩富邦55購01,TW
034191,臺指反國票56購01,TW
034192,南亞國票53購09,TW
034193,美時國票53購01,TW
034194,上銀國票53購01,TW
034195,光寶科國票53購03,TW
034196,鴻海國票53購06,TW
034197,台亞國票53購01,TW
034198,致茂國票53購03,TW
034199,友達國票53購01,TW
034200,亞光國票53購03,TW
034201,景碩國票56購02,TW
034202,智易國票53購02,TW
034203,健策國票54購01,TW
034204,神達國票53購04,TW
034205,神達國票54購01,TW
034206,日月光國票53購03,TW
034207,臻鼎國票53購02,TW
034208,臻鼎國票53購03,TW
034209,臻鼎國票54購01,TW
034210,臻鼎國票55購01,TW
034211,眾達國票53購01,TW
034212,眾達國票54購01,TW
034213,眾達國票55購01,TW
034214,全訊國票55購01,TW
034215,帆宣國票53購04,TW
034216,啟�眥窶�56購01,TW
034217,鈺邦國票53購02,TW
034218,鈺邦國票54購01,TW
034219,鈺邦國票56購01,TW
034220,菱光國票56購01,TW
034221,羅昇國票56購01,TW
034222,潤泰新國票53購01,TW
034223,滬深2X元大58購02,TW
034224,滬深2X元大59購01,TW
034225,中502X元大54購01,TW
034226,中502X元大55購01,TW
034227,華城元大53購05,TW
034228,和大元大53購03,TW
034229,大亞元大53購05,TW
034230,大成鋼元大53購01,TW
034231,宇隆元大53購03,TW
034232,聯電元大53購02,TW
034233,華通元大53購07,TW
034234,鴻海元大53購11,TW
034235,鴻海元大53購12,TW
034236,台積電元大53購07,TW
034237,金像電元大53購09,TW
034238,佳能元大56購02,TW
034239,台光電元大57購02,TW
034240,友達元大53購01,TW
034241,京元電元大58購01,TW
034242,大立光元大53購04,TW
034243,晟銘電元大53購01,TW
034244,奇鋐元大53購08,TW
034245,亞光元大57購01,TW
034246,華晶科元大56購01,TW
034247,緯創元大58購01,TW
034248,新日興元大53購02,TW
034249,聯鈞元大53購01,TW
034250,群創元大56購01,TW
034251,群創元大58購01,TW
034252,辛耘元大53購02,TW
034253,健策元大53購01,TW
034254,世芯元大53購09,TW
034255,神達元大53購09,TW
034256,神達元大53購10,TW
034257,神達元大53購11,TW
034258,大銀元大53購02,TW
034259,南寶元大53購05,TW
034260,全訊元大53購02,TW
034261,jpp元大53購02,TW
034262,啟�痐舅j53購04,TW
034263,迅得元大56購01,TW
034264,緯穎元大53購05,TW
034265,AES元大58購01,TW
034266,富世達元大53購07,TW
034267,羅昇元大53購02,TW
034268,臺股指元大53購19,TW
034269,臺股指元大54購16,TW
034270,滬深2X群益56購02,TW
034271,國企2X群益58購01,TW
034272,中興電群益53購01,TW
034273,中砂群益53購01,TW
034274,金寶群益53購02,TW
034275,華邦電群益54購02,TW
034276,致茂群益53購03,TW
034277,佳能群益54購01,TW
034278,台光電群益53購04,TW
034279,台光電群益58購01,TW
034280,仲琦群益53購01,TW
034281,聯發科群益53購03,TW
034282,萬海群益53購02,TW
034283,昇貿群益58購01,TW
034284,創意群益53購03,TW
034285,創意群益55購01,TW
034286,嘉澤群益53購01,TW
034287,碩天群益53購01,TW
034288,健策群益53購02,TW
034289,貿聯群益53購02,TW
034290,神達群益53購05,TW
034291,承業醫群益53購01,TW
034292,臻鼎群益53購07,TW
034293,臻鼎群益53購08,TW
034294,臻鼎群益53購09,TW
034295,中磊群益54購01,TW
034296,帆宣群益53購01,TW
034297,啟�硌s益53購03,TW
034298,迅得群益53購02,TW
034299,穎崴群益53購06,TW
034300,緯穎群益53購07,TW
034301,龍德船群益53購02,TW
034302,羅昇群益53購01,TW
034303,光寶科永豐56購01,TW
034304,毅嘉永豐53購01,TW
034305,漢翔永豐54購01,TW
034306,奇鋐永豐56購03,TW
034307,牧德永豐54購02,TW
034308,達興永豐54購02,TW
034309,亞翔永豐54購03,TW
034310,穎崴永豐53購04,TW
034311,龍德船永豐53購02,TW
034312,南亞國泰53購04,TW
034313,致茂國泰53購02,TW
034314,佳能國泰53購03,TW
034315,技嘉國泰53購02,TW
034316,毅嘉國泰53購03,TW
034317,京元電國泰53購04,TW
034318,欣興國泰53購02,TW
034319,穎崴國泰53購03,TW
034320,南電國泰53購04,TW
034321,中鋼台新53購01,TW
034322,毅嘉第一56購01,TW
034323,臻鼎兆豐58購02,TW
034324,啟�皏�豐54購02,TW
034325,志聖富邦53購01,TW
034326,jpp富邦56購01,TW
034327,洋基富邦53購01,TW
034328,深中小元富53購01,TW
034329,為升元富56購01,TW
034330,毅嘉元富53購01,TW
034331,毅嘉元富53購02,TW
034332,毅嘉元富56購01,TW
034333,志聖元富53購02,TW
034334,漢翔元富53購02,TW
034335,神基元富53購01,TW
034336,欣興元富53購01,TW
034337,昇貿元富53購05,TW
034338,昇貿元富56購01,TW
034339,玉晶光元富53購02,TW
034340,世芯元富53購06,TW
034341,正文元富53購01,TW
034342,臻鼎元富53購03,TW
034343,瀚宇博元富53購01,TW
034344,緯穎元富58購03,TW
034345,SP黃豆國票5B購01,TW
034346,億泰國票56購01,TW
034347,為升國票56購01,TW
034348,光罩國票53購02,TW
034349,昆盈國票54購01,TW
034350,金像電國票53購07,TW
034351,佳能國票53購03,TW
034352,毅嘉國票53購02,TW
034353,志聖國票53購02,TW
034354,強茂國票53購01,TW
034355,漢翔國票53購04,TW
034356,豐達科國票53購02,TW
034357,欣興國票56購02,TW
034358,達邁國票53購05,TW
034359,台耀國票53購01,TW
034360,正文國票53購02,TW
034361,穎崴國票58購01,TW
034362,南電國票56購01,TW
034363,菱光國票53購02,TW
034364,富鼎國票53購01,TW
034365,所羅門群益54購01,TW
034366,金像電群益53購07,TW
034367,毅嘉群益53購01,TW
034368,漢翔群益53購02,TW
034369,永豐金群益53購01,TW
034370,欣興群益53購04,TW
034371,景碩群益57購03,TW
034372,日月光群益53購02,TW
034373,眾達群益54購02,TW
034374,達興群益53購03,TW
034375,乙盛群益53購01,TW
034376,瀚宇博群益53購01,TW
034377,精成科群益54購01,TW
034378,同欣電群益53購01,TW
034379,台表科群益53購01,TW
034380,東哥群益53購01,TW
034381,世紀鋼群益53購04,TW
034382,滬深2X凱基58購01,TW
034383,台泥凱基53購03,TW
034384,華城凱基54購04,TW
034385,和大凱基53購01,TW
034386,中砂凱基53購05,TW
034387,大亞凱基53購03,TW
034388,宇隆凱基53購05,TW
034389,光寶科凱基53購05,TW
034390,台達電凱基53購05,TW
034391,華通凱基53購03,TW
034392,旺宏凱基53購01,TW
034393,華邦電凱基53購02,TW
034394,致茂凱基53購01,TW
034395,燿華凱基53購04,TW
034396,金像電凱基53購07,TW
034397,漢唐凱基53購08,TW
034398,友達凱基53購01,TW
034399,志聖凱基53購03,TW
034400,鉅祥凱基53購03,TW
034401,漢翔凱基53購04,TW
034402,奇鋐凱基56購05,TW
034403,奇鋐凱基56購06,TW
034404,奇鋐凱基56購07,TW
034405,奇鋐凱基56購08,TW
034406,亞光凱基53購07,TW
034407,臻鼎凱基53購08,TW
034408,達興凱基53購07,TW
034409,瀚宇博凱基53購01,TW
034410,精成科凱基53購04,TW
034411,帆宣凱基53購03,TW
034412,穎崴凱基54購04,TW
034413,南電凱基53購07,TW
034414,羅昇凱基53購02,TW
034415,國企2X元大53購02,TW
034416,國企2X元大54購01,TW
034417,國企2X元大56購01,TW
034418,SP黃豆元大54購01,TW
034419,FB越南元大53購05,TW
034420,FB越南元大54購03,TW
034421,FB越南元大56購01,TW
034422,FB越南元大56購02,TW
034423,和大元大53購04,TW
034424,大成鋼元大53購02,TW
034425,劍麟元大53購03,TW
034426,為升元大53購02,TW
034427,為升元大53購03,TW
034428,光寶科元大57購01,TW
034429,台達電元大58購01,TW
034430,鴻海元大53購13,TW
034431,台積電元大53購08,TW
034432,智邦元大53購05,TW
034433,致茂元大53購01,TW
034434,金像電元大53購11,TW
034435,微星元大53購01,TW
034436,毅嘉元大56購01,TW
034437,友達元大53購02,TW
034438,建準元大53購02,TW
034439,志聖元大53購04,TW
034440,志聖元大53購05,TW
034441,強茂元大53購06,TW
034442,強茂元大53購07,TW
034443,漢翔元大53購03,TW
034444,長榮太元大53購08,TW
034445,神基元大53購03,TW
034446,神基元大53購04,TW
034447,大立光元大53購05,TW
034448,晟銘電元大53購02,TW
034450,長榮統一4C購01,TW
034451,長榮統一55購01,TW
034452,晟銘電元大53購03,TW
034453,奇鋐元大53購10,TW
034455,陽明統一55購01,TW
034456,亞光元大57購02,TW
034457,萬海統一55購01,TW
034458,緯創元大58購02,TW
034460,群創元大58購02,TW
034461,辛耘元大53購03,TW
034463,辛耘元大57購01,TW
034465,世芯元大53購10,TW
034466,永道統一4B購01,TW
034467,永道統一55購01,TW
034468,達興元大53購05,TW
034469,亞翔元大58購03,TW
034470,樺漢元大53購03,TW
034471,緯穎元大53購06,TW
034472,龍德船元大53購05,TW
034473,龍德船元大53購06,TW
034474,AES元大58購02,TW
034475,臺股指元大54購17,TW
034476,臺股指元大56購09,TW
034477,臺股指元大5B購01,TW
034478,和大中信53購01,TW
034479,香港2X永豐54購02,TW
034480,和大永豐54購01,TW
034481,建準永豐53購03,TW
034482,漢翔永豐54購02,TW
034483,神達永豐53購07,TW
034484,神達永豐56購02,TW
034485,jpp永豐54購02,TW
034486,精成科永豐55購01,TW
034487,南電永豐54購02,TW
034488,國企2X凱基54購01,TW
034489,FB越南凱基56購01,TW
034490,和大凱基54購01,TW
034491,鴻海凱基55購06,TW
034492,台積電凱基54購19,TW
034493,聯強凱基54購01,TW
034494,毅嘉凱基57購01,TW
034495,強茂凱基54購02,TW
034496,漢翔凱基54購03,TW
034497,漢翔凱基54購04,TW
034498,漢翔凱基55購01,TW
034499,神基凱基54購01,TW
034500,大立光凱基54購05,TW
034501,亞光凱基57購01,TW
034502,欣興凱基57購02,TW
034503,京鼎凱基54購01,TW
034504,群創凱基57購01,TW
034505,辛耘凱基54購01,TW
034506,貿聯凱基54購05,TW
034507,亞翔凱基59購01,TW
034508,精成科凱基55購03,TW
034509,精成科凱基57購01,TW
034510,同欣電凱基54購01,TW
034511,樺漢凱基54購01,TW
034512,穎崴凱基54購05,TW
034513,龍德船凱基54購01,TW
034514,AES凱基55購03,TW
034515,南電凱基54購02,TW
034516,南電凱基55購01,TW
034517,南電凱基55購02,TW
034518,臺股指凱基55購13,TW
034519,臺股指凱基56購12,TW
034520,臺股指凱基5B購01,TW
034521,致茂兆豐55購01,TW
034522,漢翔兆豐55購01,TW
034523,神達台新53購01,TW
034524,T50反1元富59購01,TW
034525,國企2X元富53購01,TW
034526,FBNQ2X元富53購03,TW
034527,SP黃豆元富53購01,TW
034528,FANG+元富53購01,TW
034529,南亞元富57購01,TW
034530,南亞元富57購02,TW
034531,光寶科元富56購01,TW
034532,台達電元富56購01,TW
034533,致茂元富53購01,TW
034534,威盛元富53購01,TW
034535,漢翔元富56購01,TW
034536,豐達科元富53購01,TW
034537,神基元富54購01,TW
034538,奇鋐元富59購01,TW
034539,欣興元富54購01,TW
034540,中興電富邦53購01,TW
034541,台光電富邦56購02,TW
034542,漢翔富邦55購01,TW
034543,玉山金富邦54購01,TW
034544,德律富邦54購02,TW
034545,辛耘富邦54購01,TW
034546,神達富邦56購01,TW
034547,龍德船富邦53購01,TW
034548,南電富邦53購04,TW
034549,和大國票54購01,TW
034550,聯強國票54購01,TW
034551,所羅門國票54購01,TW
034552,神基國票54購03,TW
034553,jpp國票54購02,TW
034554,矽格國票54購01,TW
034555,鼎基國票54購01,TW
034556,台光電國泰54購01,TW
034557,神達國泰54購01,TW
034558,南寶國泰54購01,TW
034559,亞翔國泰54購01,TW
034560,精成科國泰54購02,TW
034561,南電國泰54購01,TW
034562,景碩元富53購01,TW
034563,緯創元富53購01,TW
034564,牧德元富53購01,TW
034565,辛耘元富53購01,TW
034566,南寶元富53購02,TW
034567,精成科元富53購03,TW
034568,南電元富53購04,TW
034569,T50反1元大54購05,TW
034570,T50反1元大55購03,TW
034571,A50正2元大56購01,TW
034572,光寶科元大58購02,TW
034573,台達電元大59購01,TW
034574,華通元大58購01,TW
034575,鴻海元大54購23,TW
034576,所羅門元大54購01,TW
034577,所羅門元大54購02,TW
034578,所羅門元大54購03,TW
034579,致茂元大54購01,TW
034580,金像電元大54購10,TW
034581,台光電元大54購14,TW
034582,台光電元大54購15,TW
034583,台光電元大54購16,TW
034584,毅嘉元大54購03,TW
034585,建準元大54購07,TW
034586,盟立元大54購01,TW
034587,漢翔元大54購01,TW
034588,漢翔元大54購02,TW
034589,長榮太元大54購01,TW
034590,神基元大54購01,TW
034591,亞光元大58購01,TW
034592,聯詠元大54購01,TW
034593,緯創元大54購13,TW
034594,昇貿元大54購04,TW
034595,昇貿元大54購05,TW
034596,昇貿元大57購01,TW
034597,群創元大59購01,TW
034598,辛耘元大59購01,TW
034599,貿聯元大59購01,TW
034600,神達元大54購10,TW
034601,神達元大54購11,TW
034602,南寶元大54購01,TW
034603,臻鼎元大58購01,TW
034604,臻鼎元大59購01,TW
034605,達興元大54購01,TW
034606,達興元大54購02,TW
034607,達興元大54購03,TW
034608,乙盛元大54購01,TW
034609,jpp元大54購02,TW
034610,佳必琪元大54購01,TW
034611,緯穎元大54購19,TW
034612,AES元大54購12,TW
034613,采鈺元大54購01,TW
034614,南電元大54購05,TW
034615,滬深2X群益55購02,TW
034616,台塑群益53購03,TW
034617,南亞群益55購01,TW
034618,華城群益53購02,TW
034619,和大群益53購01,TW
034620,中砂群益53購02,TW
034621,光寶科群益53購04,TW
034622,華邦電群益59購01,TW
034623,致茂群益54購01,TW
034624,漢唐群益55購01,TW
034625,南亞科群益53購02,TW
034626,志聖群益53購01,TW
034627,志聖群益54購01,TW
034628,冠德群益53購01,TW
034629,漢翔群益53購03,TW
034630,神基群益55購01,TW
034631,奇鋐群益53購06,TW
034634,奇鋐群益54購16,TW
034635,奇鋐群益57購01,TW
034636,奇鋐群益57購02,TW
034637,欣興群益53購05,TW
034638,京鼎群益53購01,TW
034639,群創群益56購02,TW
034640,嘉澤群益57購01,TW
034641,貿聯群益53購03,TW
034642,神達群益55購02,TW
034643,立積群益55購02,TW
034644,乙盛群益54購01,TW
034645,精成科群益53購02,TW
034646,精成科群益54購02,TW
034647,穎崴群益53購07,TW
034648,AES群益53購03,TW
034649,南電群益54購03,TW
034650,神達兆豐55購01,TW
034651,精成科兆豐55購01,TW
034652,神基富邦53購01,TW
034653,緯創富邦54購01,TW
034654,創意富邦54購02,TW
034655,群創富邦53購01,TW
034656,貿聯富邦56購01,TW
034657,臺股指富邦59購01,TW
034658,漢翔中信53購01,TW
034659,長榮太中信53購01,TW
034660,亞翔中信54購01,TW
034661,士電永豐54購01,TW
034662,台達電永豐56購01,TW
034663,致茂永豐54購01,TW
034664,鉅祥永豐54購01,TW
034665,漢翔永豐53購02,TW
034666,華晶科永豐56購01,TW
034667,牧德永豐56購01,TW
034668,世芯永豐55購05,TW
034669,瀚宇博永豐53購01,TW
034670,龍德船永豐54購01,TW
034671,穎崴台新53購01,TW
034672,達興第一55購01,TW
034673,T50反1凱基55購04,TW
034674,滬深2X凱基54購09,TW
034675,滬深2X凱基54購11,TW
034676,滬深2X凱基55購03,TW
034677,滬深2X凱基57購03,TW
034678,SP黃豆凱基55購01,TW
034679,道瓊銀凱基57購01,TW
034680,鴻海凱基55購08,TW
034681,台積電凱基55購08,TW
034682,金像電凱基55購03,TW
034683,漢唐凱基55購01,TW
034684,漢唐凱基57購01,TW
034685,京元電凱基57購01,TW
034686,京元電凱基57購02,TW
034687,京元電凱基57購03,TW
034688,京元電凱基57購04,TW
034689,漢翔凱基57購01,TW
034690,漢翔凱基57購02,TW
034691,華晶科凱基57購01,TW
034692,貿聯凱基55購01,TW
034693,貿聯凱基56購01,TW
034696,神達凱基55購03,TW
034698,神達凱基55購04,TW
034699,南寶凱基54購01,TW
034700,精成科凱基54購01,TW
034701,精成科凱基54購02,TW
034704,長榮統一55購02,TW
034705,矽格凱基54購01,TW
034706,穎崴凱基57購03,TW
034707,南電凱基54購03,TW
034712,南電凱基56購02,TW
034714,陽明統一4B購03,TW
034715,陽明統一55購02,TW
034716,南電凱基58購03,TW
034717,滬深2X元富53購06,TW
034718,華航統一55購01,TW
034719,滬深2X元富53購07,TW
034720,道瓊銅元富55購01,TW
034721,和大元富55購01,TW
034723,訊芯統一55購01,TW
034724,漢唐元富53購01,TW
034725,漢唐元富53購02,TW
034727,鉅祥元富53購01,TW
034728,鉅祥元富53購02,TW
034729,長榮太元富54購01,TW
034730,辛耘元富53購02,TW
034731,貿聯元富53購01,TW
034732,神達元富53購03,TW
034733,神達元富53購04,TW
034734,智伸科元富53購01,TW
034735,南寶元富53購03,TW
034736,立積元富53購01,TW
034737,達興元富53購01,TW
034738,瀚宇博元富53購02,TW
034739,精成科元富53購04,TW
034740,樺漢元富53購01,TW
034741,樺漢元富59購01,TW
034742,采鈺元富53購01,TW
034743,南電元富53購06,TW
034744,南電元富53購07,TW
034745,和大國泰54購01,TW
034746,金像電國泰54購02,TW
034747,漢唐國泰54購01,TW
034748,漢唐國泰54購02,TW
034749,中華電國泰54購01,TW
034750,建準國泰54購01,TW
034754,聯發科國泰54購02,TW
034755,華固國泰54購01,TW
034756,漢翔國泰54購01,TW
034757,零壹國泰54購01,TW
034758,世芯國泰54購01,TW
034759,精銳國泰54購01,TW
034760,瀚宇博國泰54購01,TW
034761,精成科國泰54購03,TW
034762,穎崴國泰54購01,TW
034763,A50正2元大55購01,TW
034764,道瓊銅元大54購01,TW
034765,和大元大54購01,TW
034766,大亞元大54購01,TW
034767,台達電元大57購01,TW
034768,台達電元大58購02,TW
034769,台達電元大59購02,TW
034770,華通元大54購05,TW
034771,華通元大57購01,TW
034772,華通元大58購02,TW
034773,鴻海元大54購24,TW
034774,友訊元大54購01,TW
034775,金像電元大54購11,TW
034776,毅嘉元大54購04,TW
034777,漢唐元大54購02,TW
034778,京元電元大54購11,TW
034779,京元電元大59購01,TW
034780,鉅祥元大54購01,TW
034781,漢翔元大54購03,TW
034782,漢翔元大54購04,TW
034783,漢翔元大58購01,TW
034784,華晶科元大54購03,TW
034785,群創元大54購05,TW
034786,辛耘元大59購02,TW
034787,宏致元大54購02,TW
034788,貿聯元大59購02,TW
034789,神達元大54購12,TW
034790,神達元大58購01,TW
034791,神達元大59購01,TW
034792,鈞興元大54購01,TW
034793,南寶元大54購02,TW
034794,臻鼎元大57購01,TW
034795,臻鼎元大58購02,TW
034796,臻鼎元大59購02,TW
034797,眾達元大54購02,TW
034798,達興元大54購04,TW
034799,達興元大54購05,TW
034800,達興元大57購01,TW
034801,精成科元大54購08,TW
034802,精成科元大54購09,TW
034803,精成科元大54購10,TW
034804,佳必琪元大54購02,TW
034805,采鈺元大54購02,TW
034806,南電元大54購06,TW
034807,南電元大54購07,TW
034808,南電元大54購08,TW
034809,南電元大54購09,TW
034810,漢唐中信53購01,TW
034811,京元電中信59購01,TW
034812,京元電永豐53購06,TW
034813,神基永豐53購02,TW
034814,奇鋐永豐59購01,TW
034815,南寶永豐54購01,TW
